Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation_Type,Property Type,Latitude,Longitude,Price
850,103,2,3,2,2,1,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.631415,-46.739864,2800
636,71,2,2,1,2,1,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.625893,-46.742146,2400
790,45,1,2,1,1,1,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.627312,-46.733091,1590
700,58,1,2,1,2,0,1,1,0,Vila Andrade/São Paulo,rent,apartment,-23.625157,-46.732107,1500
1100,130,4,5,4,3,0,0,0,0,Vila Andrade/São Paulo,rent,apartment,-23.627068,-46.734509,3300
770,71,2,2,1,2,0,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.625893,-46.742146,2100
660,38,1,2,1,1,0,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.626381,-46.740652,1650
700,50,2,2,1,1,1,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.630376,-46.734363,1500
750,133,3,4,3,2,1,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.622908,-46.744033,3500
600,87,2,3,2,2,0,0,0,0,Vila Andrade/São Paulo,rent,apartment,-23.625366,-46.742746,2400
890,68,3,2,1,2,1,1,1,0,Vila Andrade/São Paulo,rent,apartment,-23.639071,-46.735079,1800
780,83,3,2,1,2,0,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.628859,-46.740383,2100
284,51,2,2,1,1,1,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.624675,-46.739651,1836
800,87,2,2,1,2,1,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.628962,-46.743094,2300
718,64,2,2,1,2,0,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.624423,-46.735741,1600
1000,107,2,3,2,2,1,0,1,0,Vila Andrade/São Paulo,rent,apartment,-23.623658,-46.739636,4000
980,40,1,2,1,1,1,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.580615,-46.641414,1600
830,76,3,2,1,2,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.599286,-46.630856,3000
656,55,2,2,1,1,1,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.597247,-46.628647,1600
1485,119,3,2,1,4,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.581824,-46.647415,5300
780,62,2,2,1,2,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.583539,-46.634464,4000
700,46,1,2,1,1,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.589581,-46.626995,2500
850,35,1,2,1,1,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.59566,-46.648431,2250
1420,137,3,3,1,1,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.57852,-46.63873,3700
646,40,1,2,1,1,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.585891,-46.640023,3200
680,70,3,2,1,1,1,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.597228,-46.626561,1900
656,55,2,2,1,1,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.601722,-46.631003,2100
430,40,1,2,1,1,0,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.589613,-46.633262,1800
656,55,2,2,1,1,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.601722,-46.631003,2100
902,107,2,2,1,1,1,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.586853,-46.642529,2500
0,44,1,2,1,1,0,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.589581,-46.626995,3400
714,60,2,2,1,1,1,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.578917,-46.635261,1850
950,70,2,2,1,2,0,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.585642,-46.638439,4900
966,85,2,2,1,1,1,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.57798,-46.63571,1900
180,70,2,2,1,1,1,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.58803,-46.631357,2000
1200,80,3,2,1,2,0,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.586532,-46.629976,3600
181,186,3,2,1,1,0,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.579947,-46.65121,2700
2000,222,4,4,3,4,0,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.591272,-46.639259,20000
620,35,1,2,1,1,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.583449,-46.631977,1500
620,35,1,2,1,1,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.582423,-46.630168,2000
500,45,1,2,1,1,0,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.586055,-46.63353,2500
680,68,2,2,1,1,0,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.584684,-46.643942,2300
0,148,3,5,3,2,0,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.581886,-46.61879,4500
830,53,2,2,1,1,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.598033,-46.632484,2500
1100,90,3,3,1,2,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.582762,-46.649552,3300
2780,161,4,4,3,4,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.588637,-46.647358,10500
805,92,3,2,1,1,1,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.597763,-46.635125,2200
2300,157,3,4,3,3,0,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.588359,-46.644179,8100
1160,86,2,2,1,2,0,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.583284,-46.629697,5200
1650,109,2,4,2,2,0,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.580897,-46.646711,5500
5000,290,4,6,4,4,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.581096,-46.652845,14000
3200,277,4,6,4,4,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.576177,-46.634277,15000
650,35,1,2,1,1,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.595646,-46.641108,2700
800,85,2,2,1,1,0,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.603896,-46.621129,1300
1000,90,2,3,2,2,0,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.588635,-46.642081,5800
3320,222,4,5,4,9,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.593954,-46.639542,25000
650,52,1,2,1,1,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.582423,-46.630168,2000
1450,180,4,4,2,2,0,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.585998,-46.645035,6000
564,70,3,2,1,1,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.604027,-46.620859,2200
1650,109,2,3,2,4,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.580897,-46.646711,5500
350,45,1,2,1,1,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.589581,-46.626995,3600
1260,100,3,2,1,3,0,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.606592,-46.6356,3100
3000,230,3,4,3,5,0,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.594701,-46.632258,5500
2780,160,3,5,3,4,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.588637,-46.647358,10500
2100,222,4,6,4,4,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.593954,-46.639542,19000
1400,110,2,3,2,1,0,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.587614,-46.632497,5900
2754,220,4,5,3,3,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.57821,-46.638708,8000
1100,103,2,3,1,1,0,1,0,0,Vila Mariana/São Paulo,rent,apartment,-23.579318,-46.644378,4500
974,84,2,3,2,2,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.58079,-46.645888,5000
970,82,2,2,1,1,0,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.57798,-46.63571,2400
407,54,2,2,1,1,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.581319,-46.646441,2700
710,70,2,2,1,1,1,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.601325,-46.621457,1800
746,60,2,2,1,1,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.585097,-46.642019,2700
2892,220,4,4,3,3,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.578101,-46.638761,6000
2700,161,3,4,3,3,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.58273,-46.647362,12000
1220,152,3,2,1,2,0,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.574318,-46.632994,3000
1200,55,2,2,1,1,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.57849,-46.635167,2300
1400,105,3,3,1,2,1,1,1,0,Vila Mariana/São Paulo,rent,apartment,-23.588393,-46.6424,4500
800,56,2,2,1,1,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.585145,-46.632005,2500
150,85,2,2,1,1,0,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.600317,-46.636474,2200
1700,140,3,2,1,2,0,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.584873,-46.640573,3700
1050,113,3,3,1,1,0,0,0,0,Vila Mariana/São Paulo,rent,apartment,-23.586089,-46.640993,3500
2200,215,3,4,1,3,1,0,1,0,Vila Mariana/São Paulo,rent,apartment,-23.59159,-46.632776,10800
345,64,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598121,-46.742126,2000
384,50,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.602035,-46.732406,1300
680,84,3,2,1,2,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598599,-46.741489,2400
520,64,2,2,1,1,1,1,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598121,-46.742126,2300
370,117,1,2,1,1,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.59464,-46.735756,2350
400,65,2,2,1,1,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.598648,-46.741628,2000
790,103,4,4,1,2,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598867,-46.741067,2800
500,82,3,2,1,2,1,1,1,0,Vila Sônia/São Paulo,rent,apartment,-23.586991,-46.743823,2400
1100,100,3,4,1,3,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.599186,-46.725351,1800
804,68,3,2,1,1,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.588701,-46.73955,1300
770,82,3,2,1,2,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.597235,-46.742009,2300
1840,200,3,4,3,4,0,1,1,0,Vila Sônia/São Paulo,rent,apartment,-23.59772,-46.724231,10000
0,82,2,2,1,2,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598121,-46.742126,3500
1750,190,3,5,3,3,1,1,1,0,Vila Sônia/São Paulo,rent,apartment,-23.594362,-46.727764,5000
900,75,2,3,2,2,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.6095,-46.737969,2800
575,60,2,2,1,1,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.6019,-46.743428,1600
693,56,2,2,1,2,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.605938,-46.738788,1400
853,72,3,2,1,2,1,1,1,0,Vila Sônia/São Paulo,rent,apartment,-23.590496,-46.72847,2100
0,102,3,2,1,2,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.610749,-46.738433,4000
800,96,3,2,1,1,0,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.600864,-46.731811,2500
570,50,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.597924,-46.744613,1000
2333,153,4,4,2,3,0,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598029,-46.72027,4500
691,80,3,2,1,1,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.610037,-46.737501,1800
650,103,3,2,1,2,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.610843,-46.739209,2000
350,84,3,2,1,2,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.592124,-46.731885,2500
1370,165,4,5,2,2,0,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598307,-46.730539,3500
1395,103,2,2,1,1,0,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.598718,-46.725413,3000
1700,165,3,6,3,2,0,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.598307,-46.730539,3700
523,50,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.602035,-46.732406,1300
1105,95,3,2,1,3,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.601717,-46.725447,1700
0,150,4,5,2,3,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.600646,-46.725449,6000
620,64,3,2,1,1,1,0,0,0,Vila Sônia/São Paulo,rent,apartment,-23.594719,-46.727643,1200
450,48,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.596919,-46.750395,1450
491,50,2,2,1,1,0,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.602035,-46.732406,1200
1153,100,3,2,1,3,1,0,1,0,Vila Sônia/São Paulo,rent,apartment,-23.60136,-46.725676,1800
0,80,3,2,1,2,1,1,1,0,Vila Sônia/São Paulo,rent,apartment,-23.592152,-46.728469,3200
1800,150,3,4,2,3,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.551586,-46.698022,6000
1350,125,3,2,1,2,0,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.550897,-46.717825,5000
974,76,2,2,1,2,1,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-46.715115,-23.540783,2600
0,128,3,4,1,3,0,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.538675,-46.713429,5000
375,63,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542356,-46.716573,1800
2500,190,3,5,3,3,1,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.540681,-46.718211,14000
420,66,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542555,-46.715714,1800
1600,130,4,3,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.554946,-46.699511,4500
6800,598,4,7,4,6,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.55069,-46.721691,50000
0,133,3,3,2,3,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542168,-46.721746,5500
419,66,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.548552,-46.710369,1750
420,71,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542521,-46.715774,1700
736,80,2,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.541115,-46.699149,2150
2600,170,3,4,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.541828,-46.718899,4000
750,89,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.539282,-46.716116,3000
420,71,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542521,-46.715774,2200
0,168,3,3,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.548552,-46.710369,5000
3613,269,3,4,3,3,1,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.550752,-46.724845,16500
750,89,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.539282,-46.716116,3000
2500,170,3,3,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.541828,-46.718899,5500
978,99,2,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.558985,-46.680084,2900
0,33,1,2,1,1,1,1,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.554171,-46.697361,3500
850,95,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.537118,-46.718752,2800
402,66,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.548552,-46.710369,1850
750,89,3,2,1,1,1,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.539282,-46.716116,3000
755,104,3,3,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.541757,-46.698111,2750
2500,165,3,3,1,2,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.541846,-46.719208,5500
1300,120,3,3,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.539731,-46.712099,3300
4700,377,4,6,4,5,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.551094,-46.718842,15000
2178,190,3,5,3,3,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.548552,-46.710369,11000
402,66,3,2,1,1,1,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542356,-46.716573,1800
420,71,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542521,-46.715774,1700
1300,120,3,3,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.539731,-46.712099,3200
650,74,1,2,1,1,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.542629,-46.69601,4400
2371,220,4,3,2,4,0,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.553929,-46.714272,12000
1650,155,3,3,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,rent,apartment,-23.537548,-46.718812,4500
737,62,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.521387,-46.653272,2700
500,50,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.521387,-46.653272,1800
120,70,2,2,1,1,1,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.523164,-46.652869,1350
120,70,2,2,1,1,1,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.525234,-46.652882,1350
120,68,2,2,1,1,0,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.525234,-46.652882,1350
120,70,2,2,1,1,1,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.523164,-46.652869,1350
250,40,1,2,1,1,0,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.527602,-46.652814,1200
160,40,1,2,1,1,0,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.527287,-46.652643,1200
140,60,1,2,1,1,0,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.520559,-46.653026,1200
250,40,1,2,1,1,0,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.527675,-46.652994,1100
1000,117,2,4,2,2,0,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522927,-46.653328,4700
700,145,4,4,2,3,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.523268,-46.651777,5500
80,145,4,1,2,3,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.523305,-46.651775,8000
800,145,4,5,2,3,1,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522164,-46.652668,5700
700,145,4,5,2,3,1,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522164,-46.652668,5500
50,80,3,2,1,1,0,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.52263,-46.650949,1400
600,88,3,2,1,2,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.523079,-46.655108,4000
120,60,2,2,1,1,0,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.525234,-46.652882,1350
635,58,2,2,1,1,0,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,2900
580,60,2,2,1,1,1,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,2500
635,60,2,2,1,1,1,0,0,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,2900
650,60,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,1900
650,58,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,1900
500,60,2,3,1,1,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,2000
700,58,2,2,1,1,1,1,0,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,2250
450,65,2,2,1,2,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,2900
498,58,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,1800
630,65,2,2,1,1,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,2100
750,60,2,2,1,1,1,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,2300
650,145,4,3,2,3,1,0,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,5600
635,58,2,2,1,1,0,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,2900
635,58,2,2,1,1,0,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,2900
628,55,2,2,1,1,1,1,0,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,2250
640,58,2,2,1,1,1,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,2500
635,58,2,2,1,1,0,1,1,0,Anhanguera/São Paulo,rent,apartment,-23.522756,-46.655492,2900
474,48,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471692,-46.687886,1500
300,48,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.462378,-46.702123,1000
520,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679,900
392,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.473337,-46.685929,890
0,62,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.461028,-46.705585,700
460,48,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679,1040
450,48,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679,950
430,49,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679,1100
320,50,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.462569,-46.7018,1050
465,49,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679,850
600,56,2,2,1,1,0,0,1,0,Brasilândia/São Paulo,rent,apartment,-23.469905,-46.698401,1100
320,55,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.462342,-46.702189,980
350,61,3,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.474228,-46.684475,900
511,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679,900
350,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.473073,-46.687023,999
0,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.469905,-46.698401,1570
392,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.473073,-46.687023,900
460,49,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679,1000
500,70,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.471708,-46.687679,1000
480,45,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.47035,-46.699747,1300
470,51,2,2,1,1,1,0,1,0,Brasilândia/São Paulo,rent,apartment,-23.47035,-46.699747,1000
398,50,2,2,1,1,1,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.473598,-46.686662,800
460,46,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.470429,-46.679779,1550
450,49,2,2,1,1,0,0,1,0,Brasilândia/São Paulo,rent,apartment,-23.476457,-46.687262,1300
0,60,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.465561,-46.692733,950
580,58,2,2,1,1,1,1,1,0,Brasilândia/São Paulo,rent,apartment,-23.475041,-46.698608,1000
393,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.473598,-46.686662,1320
60,58,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.446542,-46.701412,1200
530,45,2,2,1,1,1,0,1,0,Brasilândia/São Paulo,rent,apartment,-23.470323,-46.679662,2000
450,49,2,2,1,1,0,0,1,0,Brasilândia/São Paulo,rent,apartment,-23.476457,-46.687262,1300
580,50,2,2,1,1,0,0,1,0,Brasilândia/São Paulo,rent,apartment,-23.475041,-46.698608,850
472,58,2,2,1,1,0,0,1,0,Brasilândia/São Paulo,rent,apartment,-23.475041,-46.698608,1200
60,58,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,rent,apartment,-23.446542,-46.701412,1200
